"SURVEY_ID","INSPECTION_TYPE","DEFICIENCY","SEVERITY","RESIDENTS_AFFECTED","SQC","REG_SET_ID","TAG_NUMBER","CORRECTION_DATE","IS_COMPLAINT","SUPPRESS_ON_INSPECTION_TAB"
"KVUN","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","03/25/2017","0","0"
"KVXO","Health","BEDRAILS","2","1","0","FF11","0700","03/26/2018","0","0"
"KVXO","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","03/26/2018","0","0"
"KVXO","Health","HEALTH PROVIDER NETWORK ACCESS AND REPORTING","1","3","0","4FGA","4077","03/26/2018","0","0"
"KVXO","Health","INFECTION PREVENTION & CONTROL","2","2","0","FF11","0880","03/26/2018","0","0"
"KVXO","Health","QUALITY OF CARE","2","1","0","FF11","0684","03/26/2018","0","0"
"KVXO","Health","RIGHT TO BE FREE FROM PHYSICAL RESTRAINTS","2","1","0","FF11","0604","03/26/2018","0","0"
"KVXO","LSC","FIRE DRILLS","2","2","0","K307","0712","02/09/2018","0","0"
"KVXO","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","02/09/2018","0","0"
"KVXO","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","02/09/2018","0","0"
"KVXO","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","02/09/2018","0","0"
"KX3G","Health","BASELINE CARE PLAN","2","1","0","FF11","0655","12/16/2019","0","0"
"KX3G","Health","CRIMINAL HISTORY RECORD CHECK PROCESS","2","1","0","TEST","0702","12/16/2019","0","0"
"KX3G","Health","CRIMINAL HISTORY RECORD CHECK PROCESS","2","1","0","TEST","0722","12/16/2019","0","0"
"KX3G","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","2","0","FF11","0656","12/16/2019","0","0"
"KX3G","Health","ENCODING/TRANSMITTING RESIDENT ASSESSMENTS","2","1","0","FF11","0640","12/16/2019","0","0"
"KX3G","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","12/16/2019","1","0"
"KX3G","Health","INFECTION PREVENTION & CONTROL","2","2","0","FF11","0880","12/16/2019","0","0"
"KX3G","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","12/16/2019","1","0"
"KX3G","LSC","DOORS WITH SELF-CLOSING DEVICES","2","1","0","K307","0223","11/05/2019","0","0"
"KX3G","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","11/12/2019","0","0"
"KX3G","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","11/01/2019","0","0"
"KX3G","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","1","0","K307","0225","11/27/2019","0","0"
"KXE5","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","10/30/2018","1","0"
"KXI8","Health","NOTICE REQUIREMENTS BEFORE TRANSFER/DISCHARGE","2","1","0","FF11","0623",".","1","0"
"KXUM","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","2","0","FF10","0441","09/29/2017","0","0"
"KXUM","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","1","0","FF10","0225","09/29/2017","0","0"
"KXUM","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDERS","2","1","0","FF10","0386","09/29/2017","1","0"
"KY03","Health","QUALITY OF CARE","2","1","0","FF11","0684","08/14/2019","1","0"
"KYJL","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","07/06/2018","1","0"
"KZYI","Health","BASELINE CARE PLAN","2","1","0","FF11","0655","04/08/2019","0","0"
"KZYI","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","04/08/2019","0","0"
"KZYI","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","04/08/2019","0","0"
"KZYI","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","04/08/2019","0","0"
"KZYI","Health","INFECTION CONTROL","1","3","0","ZT1N","210","03/06/2019","0","0"
"KZYI","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","04/08/2019","0","0"
"KZYI","Health","QUALITY OF CARE","2","1","0","FF11","0684","04/08/2019","0","0"
"KZYI","Health","RIGHT TO BE INFORMED/MAKE TREATMENT DECISIONS","2","1","0","FF11","0552","04/08/2019","1","0"
"KZYI","Health","TUBE FEEDING MGMT/RESTORE EATING SKILLS","2","1","0","FF11","0693","04/08/2019","0","0"
"KZYI","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0916","04/08/2019","0","0"
"KZYI","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0918","03/06/2019","0","0"
"KZYI","LSC","GAS AND VACUUM PIPED SYSTEMS - INSPECTION AND","2","2","0","K307","0908","04/08/2019","0","0"
"L00N","Health","NOTICE REQUIREMENTS BEFORE TRANSFER/DISCHARGE","2","2","0","FF11","0623","03/08/2019","1","0"
"L00N","Health","TRANSFER AND DISCHARGE REQUIREMENTS","2","1","0","FF11","0622","03/08/2019","1","0"
"L03T","Health","ACCURACY OF ASSESSMENTS","2","1","0","FF11","0641","12/15/2019","0","0"
"L03T","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","12/15/2019","0","0"
"L03T","Health","DEPARTMENT CRIMINAL HISTORY REVIEW","2","1","0","TEST","0830","12/15/2019","0","0"
"L03T","Health","ENCODING/TRANSMITTING RESIDENT ASSESSMENTS","2","1","0","FF11","0640","12/15/2019","0","0"
"L03T","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","12/11/2019","0","0"
"L03T","Health","RIGHT TO SURVEY RESULTS/ADVOCATE AGENCY INFO","1","3","0","FF11","0577","11/29/2019","0","0"
"L03T","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","2","1","0","FF11","0686","12/15/2019","1","0"
"L03T","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","1","3","0","K307","0918","12/20/2019","0","0"
"L03T","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","12/18/2019","0","0"
"L03T","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","1","3","0","K307","0353","12/16/2019","0","0"
"L0QG","Health","ASSISTIVE DEVICES - EATING EQUIPMENT/UTENSILS","2","1","0","FF10","0369","09/08/2017","0","0"
"L0QG","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","09/08/2017","0","0"
"L0QG","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","1","0","FF10","0225","09/08/2017","0","0"
"L0QG","Health","SERVICES BY QUALIFIED PERSONS/PER CARE PLAN","2","1","0","FF10","0282","09/08/2017","0","0"
"L0QG","LSC","AISLE, CORRIDOR, OR RAMP WIDTH","2","1","0","K307","0232","09/15/2017","0","0"
"L0QG","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","09/15/2017","0","0"
"L0XB","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","09/24/2018","0","0"
"L0XB","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","09/24/2018","0","0"
"L0XB","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","1","0","FF11","0812","09/24/2018","0","0"
"L0XB","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","09/24/2018","0","0"
"L0XB","Health","INFECTION PREVENTION & CONTROL","2","2","0","FF11","0880","09/24/2018","0","0"
"L0XB","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","09/24/2018","0","0"
"L0XB","Health","REQUIRED IN-SERVICE TRAINING FOR NURSE AIDES","2","2","0","FF11","0947","09/24/2018","0","0"
"L0XB","Health","TUBE FEEDING MGMT/RESTORE EATING SKILLS","2","1","0","FF11","0693","09/24/2018","0","0"
"L0XB","LSC","EGRESS DOORS","2","1","0","K307","0222","09/24/2018","0","0"
"L0XB","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0916","09/24/2018","0","0"
"L0XB","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","09/24/2018","0","0"
"L0XB","LSC","HOSPITAL CAH AND LTC EMERGENCY POWER","1","3","0","EP01","0041","09/24/2018","0","0"
"L0XB","LSC","HVAC","2","1","0","K307","0521","09/24/2018","0","0"
"L0XB","LSC","ILLUMINATION OF MEANS OF EGRESS","2","2","0","K307","0281","09/24/2018","0","0"
"L0XB","LSC","PHYSICAL ENVIRONMENT","2","1","0","ZT1N","310","09/24/2018","0","0"
"L0XB","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","3","0","K307","0353","09/24/2018","0","0"
"L0XB","LSC","STANDARDS OF CONSTRUCTION FOR NEW NH","2","1","0","ZT1N","570","09/24/2018","0","0"
"L1KX","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","10/05/2019","0","0"
"L1KX","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","1","0","FF11","0812","09/22/2019","0","0"
"L1KX","Health","INFECTION CONTROL","1","3","0","ZT1N","210","09/14/2019","0","0"
"L1KX","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","09/22/2019","0","0"
"L1KX","Health","MEDICAID/MEDICARE COVERAGE/LIABILITY NOTICE","2","1","0","FF11","0582","09/23/2019","0","0"
"L1KX","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDER","2","1","0","FF11","0711","10/01/2019","0","0"
"L1KX","Health","QUALITY OF CARE","2","1","0","FF11","0684","10/01/2019","0","0"
"L1KX","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","2","0","FF11","0584","11/10/2019","0","0"
"L1KX","Health","SAFE/FUNCTIONAL/SANITARY/COMFORTABLE ENVIRON","2","2","0","FF11","0921","11/10/2019","0","0"
"L1KX","Health","TREATMENT/DEVICES TO MAINTAIN HEARING/VISION","2","1","0","FF11","0685","10/05/2019","0","0"
"L1KX","LSC","COOKING FACILITIES","2","1","0","K307","0324","10/18/2019","0","0"
"L1KX","LSC","DISCHARGE FROM EXITS","2","1","0","K307","0271","10/18/2019","0","0"
"L1KX","LSC","DOORS WITH SELF-CLOSING DEVICES","2","2","0","K307","0223","10/18/2019","0","0"
"L1KX","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","10/18/2019","0","0"
"L1KX","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0916","10/18/2019","0","0"
"L1KX","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","10/18/2019","0","0"
"L1KX","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","10/18/2019","0","0"
"L1KX","LSC","ILLUMINATION OF MEANS OF EGRESS","2","1","0","K307","0281","10/18/2019","0","0"
"L1KX","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","10/18/2019","0","0"
"L1KX","LSC","RUBBISH CHUTES, INCINERATORS, AND LAUNDRY CHU","2","2","0","K307","0541","10/18/2019","0","0"
"L1KX","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","10/18/2019","0","0"
"L1KX","LSC","SPRINKLER SYSTEM - SUPERVISORY SIGNALS","2","1","0","K307","0352","10/18/2019","0","0"
"L1KX","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","10/18/2019","0","0"
"L1KX","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","1","0","ZT1N","560","10/18/2019","0","0"
"L28J","Health","DEVELOP COMPREHENSIVE CARE PLANS","2","1","0","FF10","0279","07/31/2017","1","0"
"L28J","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","2","0","FF10","0329","07/31/2017","0","0"
"L28J","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","07/31/2017","0","0"
"L28J","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","07/31/2017","0","0"
"L28J","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","2","0","FF10","0225","07/31/2017","0","0"
"L28J","Health","MAINTAIN NUTRITION STATUS UNLESS UNAVOIDABLE","2","1","0","FF10","0325","07/31/2017","0","0"
"L28J","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF10","0314","07/31/2017","1","0"
"L28J","LSC","CORRIDOR - DOORS","2","2","0","K307","0363","07/31/2017","0","0"
"L28J","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","07/31/2017","0","0"
"L28J","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","07/31/2017","0","0"
"L28J","LSC","GAS EQUIPMENT - QUALIFICATIONS AND TRAINING","2","2","0","K307","0926","07/31/2017","0","0"
"L28J","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","07/31/2017","0","0"
"L33M","Health","FREE OF MEDICATION ERROR RTS 5 PRCNT OR MORE","2","2","0","FF11","0759","04/26/2019","0","0"
"L33M","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688","04/26/2019","0","0"
"L33M","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","04/26/2019","0","0"
"L33M","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","04/26/2019","0","0"
"L33M","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","04/26/2019","0","0"
"L33M","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","1","2","0","K307","0918","04/26/2019","0","0"
"L33M","LSC","EMERGENCY OFFICIALS CONTACT INFORMATION","1","2","0","EP01","0031","04/26/2019","0","0"
"L33M","LSC","PHYSICAL ENVIRONMENT","2","2","0","ZT1N","310","04/26/2019","0","0"
"L33M","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","2","0","ZT1N","560","04/26/2019","0","0"
"L3Z1","Health","NUTRITION/HYDRATION STATUS MAINTENANCE","2","1","0","FF11","0692","09/14/2019","1","0"
"L3Z1","Health","RESIDENTS ARE FREE OF SIGNIFICANT MED ERRORS","2","1","0","FF11","0760","09/14/2019","1","0"
"L3Z1","Health","SELF-DETERMINATION","2","1","0","FF11","0561","09/14/2019","1","0"
"L3Z1","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","2","1","0","FF11","0686","09/14/2019","1","0"
"L47M","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","05/07/2019","0","0"
"L47M","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","1","0","FF11","0756","05/07/2019","0","0"
"L47M","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","05/07/2019","0","0"
"L47M","LSC","HVAC","1","2","0","K307","0521",".","0","0"
"L47M","LSC","SPRINKLER SYSTEM - SUPERVISORY SIGNALS","1","2","0","K307","0352",".","0","0"
"L47M","LSC","VERTICAL OPENINGS - ENCLOSURE","1","2","0","K307","0311",".","0","0"
"L4GZ","Health","FREE FROM ABUSE AND NEGLECT","3","1","0","FF11","0600","03/08/2019","1","0"
"L4GZ","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","03/08/2019","1","0"
"L4UT","Health","BASELINE CARE PLAN","2","2","0","FF11","0655","12/02/2019","0","0"
"L4UT","Health","COMPREHENSIVE ASSESSMENTS & TIMING","2","1","0","FF11","0636","12/02/2019","0","0"
"L4UT","Health","MEDICAID/MEDICARE COVERAGE/LIABILITY NOTICE","1","2","0","FF11","0582","12/02/2019","0","0"
"L4UT","Health","POSTED NURSE STAFFING INFORMATION","1","2","0","FF11","0732","12/02/2019","0","0"
"L4UT","Health","QUALITY OF CARE","2","1","0","FF11","0684","12/02/2019","1","0"
"L4UT","Health","TUBE FEEDING MGMT/RESTORE EATING SKILLS","2","1","0","FF11","0693","12/02/2019","1","0"
"L58T","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","09/25/2018","1","0"
"L5DS","Health","FREE FROM ABUSE AND NEGLECT","2","1","0","FF11","0600","03/19/2019","1","0"
"L5Q8","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","3","1","0","FF11","0578","03/03/2020","1","0"
"L5QZ","Health","FREE FROM ABUSE AND NEGLECT","2","1","0","FF11","0600","04/20/2018","0","0"
"L5QZ","LSC","PLAN BASED ON ALL HAZARDS RISK ASSESSMENT","1","3","0","EP01","0006","05/11/2018","0","0"
"L5QZ","LSC","POLICIES/PROCEDURES FOR MEDICAL DOCUMENTATION","1","3","0","EP01","0023","05/11/2018","0","0"
"L5QZ","LSC","ROLES UNDER A WAIVER DECLARED BY SECRETARY","1","3","0","EP01","0026","05/11/2018","0","0"
"L5R2","Health","NOTICE REQUIREMENTS BEFORE TRANSFER/DISCHARGE","2","1","0","FF11","0623","01/31/2020","1","0"
"L5R2","Health","PERMITTING RESIDENTS TO RETURN TO FACILITY","2","1","0","FF11","0626","01/31/2020","1","0"
"L6O9","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","1","0","FF10","0431","03/24/2017","0","0"
"L6O9","LSC","CORRIDOR - DOORS","2","1","0","K307","0363","05/12/2017","0","0"
"L6O9","LSC","ELECTRICAL SYSTEMS - OTHER","2","2","0","K307","0911","05/12/2017","0","0"
"L6O9","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","05/12/2017","0","0"
"L6O9","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","05/12/2017","0","0"
"L6O9","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","05/12/2017","0","0"
"L6O9","LSC","PORTABLE SPACE HEATERS","2","1","0","K307","0781","05/12/2017","0","0"
"L6O9","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","05/12/2017","0","0"
"L6O9","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","1","0","ZT1N","560","05/12/2017","0","0"
"L6PY","Health","DEPARTMENT CRIMINAL HISTORY REVIEW","2","1","0","E3BP","0808","10/01/2019","0","0"
"L6PY","Health","DEVELOP/IMPLEMENT ABUSE/NEGLECT POLICIES","2","1","0","FF11","0607","10/01/2019","0","0"
"L6PY","Health","DIALYSIS","2","1","0","FF11","0698","10/01/2019","0","0"
"L6PY","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","10/01/2019","0","0"
"L6PY","Health","RESPONSIBILITIES OF PROVIDERS; REQUIRED NOTIF","1","1","0","E3BP","1026",".","0","1"
"L6PY","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","10/01/2019","0","0"
"L6XW","Health","FREE FROM ABUSE AND NEGLECT","3","1","0","FF11","0600","11/25/2019","1","0"
"L70T","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","08/30/2019","1","0"
"L71P","Health","DEVELOP COMPREHENSIVE CARE PLANS","1","2","0","FF10","0279","09/15/2017","0","0"
"L71P","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","09/15/2017","0","0"
"L71P","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","1","0","FF10","0225","09/15/2017","0","0"
"L71P","LSC","CORRIDOR - DOORS","2","2","0","K307","0363","09/15/2017","0","0"
"L71P","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","09/15/2017","0","0"
"L71P","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","09/15/2017","0","0"
"L7R0","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","1","0","FF11","0756","11/30/2019","0","0"
"L7R0","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","11/30/2019","0","0"
"L7R0","Health","INFECTION CONTROL","1","3","0","ZT1N","210","11/30/2019","0","0"
"L7R0","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","11/30/2019","0","0"
"L7R0","Health","MEDICAID/MEDICARE COVERAGE/LIABILITY NOTICE","2","1","0","FF11","0582","11/30/2019","0","0"
"L7R0","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDER","2","1","0","FF11","0711","11/30/2019","0","0"
"L7R0","Health","PROVISION OF MEDICALLY RELATED SOCIAL SERVICE","2","1","0","FF11","0745","11/30/2019","0","0"
"L7R0","LSC","VERTICAL OPENINGS - ENCLOSURE","2","1","0","K307","0311","10/02/2019","0","0"
"L84H","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","12/27/2018","0","0"
"L84H","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","12/27/2018","0","0"
"L84H","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","1","0","FF11","0756","12/27/2018","0","0"
"L84H","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","12/27/2018","0","0"
"L84H","Health","NOTICE REQUIREMENTS BEFORE TRANSFER/DISCHARGE","2","2","0","FF11","0623","12/27/2018","0","0"
"L84H","Health","RESIDENTS ARE FREE OF SIGNIFICANT MED ERRORS","2","1","0","FF11","0760","12/27/2018","0","0"
"L87O","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656",".","0","0"
"L87O","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688",".","1","0"
"L87O","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","2","0","FF11","0761",".","0","0"
"L87O","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","2","0","FF11","0804",".","0","0"
"L87O","LSC","COOKING FACILITIES","2","1","0","K307","0324",".","0","0"
"L87O","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920",".","0","0"
"L87O","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","3","0","K307","0916",".","0","0"
"L87O","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","3","0","K307","0918",".","0","0"
"L87O","LSC","FUNDAMENTALS - BUILDING SYSTEM CATEGORIES","1","3","0","K307","0901",".","0","0"
"L87O","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211",".","0","0"
"L8DT","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656",".","0","0"
"L8DT","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688",".","0","0"
"L8DT","Health","NUTRITION/HYDRATION STATUS MAINTENANCE","2","1","0","FF11","0692",".","0","0"
"L8DT","Health","QUALITY OF CARE","2","1","0","FF11","0684",".","0","0"
"L8DT","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","1","0","FF11","0584",".","0","0"
"L8DT","LSC","ALCOHOL BASED HAND RUB DISPENSER (ABHR)","2","2","0","K307","0325",".","0","0"
"L8DT","LSC","GAS EQUIPMENT - LIGUID OXYGEN EQUIPMENT","2","1","0","K307","0930",".","0","0"
"L8DT","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321",".","0","0"
"L8DT","LSC","MULTIPLE OCCUPANCIES","2","1","0","K307","0131",".","0","0"
"L8DT","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351",".","0","0"
"L8DT","LSC","VERTICAL OPENINGS - ENCLOSURE","2","1","0","K307","0311",".","0","0"
"L8GN","Health","DISPOSE GARBAGE & REFUSE PROPERLY","2","2","0","FF10","0372","06/09/2017","0","0"
"L8GN","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","06/09/2017","0","0"
"L8GN","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDERS","2","1","0","FF10","0386","06/09/2017","0","0"
"L8GN","LSC","DEAD-END CORRIDORS AND COMMON PATH OF TRAVEL","1","2","0","K307","0251","05/29/2017","0","0"
"L8GN","LSC","INTERIOR WALL AND CEILING FINISH","1","2","0","K307","0331","05/29/2017","0","0"
"L8GN","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","1","0","ZT1N","560","05/29/2017","0","0"
"LB1N","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656",".","0","0"
"LB1N","Health","FREE OF MEDICATION ERROR RTS 5 PRCNT OR MORE","2","1","0","FF11","0759",".","0","0"
"LB1N","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","04/01/2020","0","0"
"LB1N","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0918","04/01/2020","0","0"
"LB1N","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","04/01/2020","0","0"
"LB1N","LSC","ILLUMINATION OF MEANS OF EGRESS","2","1","0","K307","0281","04/01/2020","0","0"
"LB1N","LSC","PHYSICAL ENVIRONMENT","2","2","0","ZT1N","310","04/01/2020","0","0"
"LB8Y","Health","DEVELOP COMPREHENSIVE CARE PLANS","2","1","0","FF10","0279","04/03/2017","0","0"
"LB8Y","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","04/03/2017","0","0"
