"FACILITY_ID","SURVEY_ID","INITIAL_SURVEY_DATE","SURVEY_TYPE","TOTAL_VISITS_REQUIRED"
"3422","ZW0T","10/28/2019","CERTIFICATION","2"
"3423","1GDL","08/25/2017","CERTIFICATION","2"
"3423","1TPR","11/01/2016","COMPLAINT","2"
"3423","G1YD","06/28/2020","COMPLAINT","1"
"3423","SWGI","02/27/2019","CERTIFICATION","2"
"3423","ZS20","08/31/2020","COMPLAINT","1"
"3433","1RJ0","08/02/2019","CERTIFICATION/COMPLAINT","2"
"3433","DQ6Y","12/02/2016","CERTIFICATION","2"
"3433","EATO","06/19/2020","COMPLAINT","1"
"3433","SC7M","02/28/2018","CERTIFICATION","2"
"3455","1M21","12/17/2019","CERTIFICATION/COMPLAINT","2"
"3455","43LU","08/10/2020","COMPLAINT","1"
"3455","B81I","05/20/2020","COMPLAINT","1"
"3455","F65L","10/02/2018","CERTIFICATION","2"
"3455","Y1FV","05/26/2017","CERTIFICATION/COMPLAINT","2"
"3630","0W0J","04/07/2017","CERTIFICATION","1"
"3630","7NDP","10/05/2018","CERTIFICATION/COMPLAINT","2"
"3630","Y5TJ","08/12/2020","COMPLAINT","1"
"3630","Z8OD","06/17/2020","COMPLAINT","1"
"3765","2BX4","03/06/2019","COMPLAINT","2"
"3765","AURQ","05/31/2019","CERTIFICATION/COMPLAINT","2"
"3765","G9OM","08/03/2020","COMPLAINT","1"
"3765","UH7W","09/21/2017","CERTIFICATION","2"
"3826","96B8","06/19/2019","CERTIFICATION","2"
"3826","FNDY","06/20/2020","COMPLAINT","1"
"3826","KNFR","12/04/2017","CERTIFICATION","2"
"3872","5KUT","06/13/2020","COMPLAINT","2"
"3872","88WW","02/01/2017","CERTIFICATION","2"
"3872","AFH4","09/20/2019","CERTIFICATION","2"
"3872","RIXM","05/25/2018","CERTIFICATION","2"
"3902","3MSN","03/13/2017","COMPLAINT","2"
"3902","3S05","05/04/2020","COMPLAINT","1"
"3902","8GVJ","03/22/2019","CERTIFICATION","2"
"3902","XGDB","10/13/2017","CERTIFICATION/COMPLAINT","2"
"3909","1BQ0","06/10/2020","COMPLAINT","2"
"3909","7IGV","06/14/2018","CERTIFICATION","2"
"3909","9EJU","08/23/2019","CERTIFICATION/COMPLAINT","2"
"3909","WGIH","03/08/2017","CERTIFICATION","2"
"3910","2TLB","01/19/2018","CERTIFICATION","2"
"3910","DVIB","12/04/2019","CERTIFICATION/COMPLAINT","2"
"3910","LRUI","02/22/2019","CERTIFICATION/COMPLAINT","2"
"3910","P869","05/12/2020","COMPLAINT","1"
"3914","5TH1","06/07/2019","CERTIFICATION/COMPLAINT","2"
"3914","BXLJ","08/24/2017","CERTIFICATION","2"
"3914","I87V","06/16/2020","COMPLAINT","1"
"3914","T0DM","08/31/2020","COMPLAINT","1"
"3920","6Z32","06/04/2019","COMPLAINT","2"
"3920","853P","04/05/2019","COMPLAINT","2"
"3920","9J1T","07/23/2020","COMPLAINT","1"
"3920","FVMS","09/22/2020","COMPLAINT","1"
"3920","GO90","02/12/2020","CERTIFICATION/COMPLAINT","2"
"3920","HUHP","01/25/2019","CERTIFICATION/COMPLAINT","2"
"3920","KJWP","05/14/2020","COMPLAINT","1"
"3920","LXBS","05/30/2017","COMPLAINT","2"
"3920","OLON","04/21/2017","CERTIFICATION/COMPLAINT","2"
"3928","E10U","12/22/2016","CERTIFICATION","2"
"3928","L08J","06/17/2020","COMPLAINT","1"
"3928","SPXF","09/12/2019","CERTIFICATION","2"
"3928","XQ7K","03/28/2018","CERTIFICATION","2"
"3948","B2MJ","06/16/2020","COMPLAINT","1"
"3948","JN3H","12/21/2018","CERTIFICATION","2"
"3948","ZOC9","03/13/2017","CERTIFICATION","2"
"3984","5B8V","12/05/2017","CERTIFICATION","2"
"3984","IE05","06/02/2020","COMPLAINT","1"
"3984","SBAX","08/03/2020","COMPLAINT","1"
"3984","TKBE","09/15/2020","COMPLAINT","1"
"3984","ZCEM","09/23/2019","CERTIFICATION","2"
"3989","0XWL","07/31/2018","COMPLAINT","2"
"3989","16X2","03/29/2017","CERTIFICATION","2"
"3989","9O97","12/09/2019","CERTIFICATION","2"
"3989","C4I5","08/24/2018","CERTIFICATION","2"
"3989","ZY53","07/02/2020","COMPLAINT","2"
"3993","4H03","03/17/2017","CERTIFICATION","2"
"3993","6QUK","11/20/2018","CERTIFICATION","2"
"3993","9PTZ","02/27/2020","CERTIFICATION/COMPLAINT","2"
"3993","E6IO","08/21/2020","COMPLAINT","1"
"3993","G2W0","05/15/2020","COMPLAINT","1"
"3993","Q9SO","08/02/2018","COMPLAINT","2"
"3993","U4X3","05/14/2018","COMPLAINT","2"
"3993","UJ7Y","05/14/2018","COMPLAINT","2"
"4000","3M5K","10/09/2019","CERTIFICATION","2"
"4000","67U2","06/16/2020","COMPLAINT","1"
"4000","PHZU","04/24/2017","COMPLAINT","2"
"4000","XRWB","02/08/2018","CERTIFICATION/COMPLAINT","2"
"4037","FSP8","03/08/2017","CERTIFICATION","3"
"4037","G0W9","05/09/2020","COMPLAINT","1"
"4037","IWNZ","09/02/2020","COMPLAINT","2"
"4037","M7XL","01/18/2019","CERTIFICATION/COMPLAINT","2"
"4037","V6JE","07/21/2020","COMPLAINT","2"
"4066","F535","05/25/2018","CERTIFICATION","2"
"4066","FCT4","02/08/2017","CERTIFICATION","2"
"4066","GDQ4","06/14/2020","COMPLAINT","1"
"4066","JOX8","05/11/2017","COMPLAINT","2"
"4066","T9NC","09/03/2019","CERTIFICATION","2"
"4089","D81U","04/22/2019","CERTIFICATION","2"
"4089","Q2SY","09/29/2017","CERTIFICATION","2"
"4089","W8B5","06/28/2020","COMPLAINT","1"
"4092","D5I7","05/28/2020","COMPLAINT","1"
"4092","E4SY","11/30/2018","CERTIFICATION/COMPLAINT","2"
"4092","I6SU","12/10/2019","CERTIFICATION","2"
"4092","MMHB","03/15/2017","CERTIFICATION/COMPLAINT","2"
"4092","XC4Q","09/26/2020","COMPLAINT","1"
"4107","05RU","10/10/2018","CERTIFICATION/COMPLAINT","2"
"4107","1TKR","08/24/2020","COMPLAINT","1"
"4107","535Q","01/12/2017","CERTIFICATION","2"
"4107","AD91","01/10/2020","CERTIFICATION/COMPLAINT","2"
"4107","M3Q3","08/12/2020","COMPLAINT","1"
"4107","SIDT","06/22/2020","COMPLAINT","1"
"4148","131K","09/18/2020","COMPLAINT","1"
"4148","224N","06/20/2017","CERTIFICATION","2"
"4148","3EJB","11/22/2016","COMPLAINT","2"
"4148","6SSP","01/11/2019","CERTIFICATION/COMPLAINT","2"
"4148","9GN8","01/22/2020","CERTIFICATION/COMPLAINT","2"
"4148","I6RG","05/27/2020","COMPLAINT","1"
"4148","MV5E","08/18/2020","COMPLAINT","2"
"4148","UE71","01/31/2020","COMPLAINT","1"
"4156","3LSR","04/11/2019","CERTIFICATION/COMPLAINT","2"
"4156","9CSW","12/15/2017","CERTIFICATION","2"
"4156","D82I","06/01/2020","COMPLAINT","1"
"4156","NT37","12/19/2016","COMPLAINT","2"
"4156","O6FV","03/04/2020","COMPLAINT","2"
"4156","PWK8","04/10/2017","COMPLAINT","2"
"4156","PX1P","05/29/2018","COMPLAINT","2"
"4217","0CT5","12/01/2016","CERTIFICATION/COMPLAINT","2"
"4217","8SW2","11/25/2019","CERTIFICATION/COMPLAINT","2"
"4217","EIWX","08/06/2018","CERTIFICATION/COMPLAINT","2"
"4217","F47L","10/15/2019","COMPLAINT","2"
"4217","YJKD","06/05/2020","COMPLAINT","1"
"4285","MMVF","07/24/2020","COMPLAINT","1"
"4285","MZBH","05/01/2018","CERTIFICATION/COMPLAINT","2"
"4285","RPRM","11/15/2016","CERTIFICATION","2"
"4285","S0GI","05/11/2020","COMPLAINT","1"
"4285","Y1YM","12/16/2019","CERTIFICATION","2"
"4285","ZTKQ","09/15/2020","COMPLAINT","1"
"4323","CZ8L","05/27/2020","COMPLAINT","1"
"4323","J80N","05/09/2019","CERTIFICATION/COMPLAINT","2"
"4323","U49L","01/18/2018","CERTIFICATION/COMPLAINT","2"
"4328","8M4S","10/23/2018","CERTIFICATION","2"
"4328","DF6V","06/26/2020","COMPLAINT","1"
"4328","G4FF","08/31/2017","CERTIFICATION","2"
"4328","V2OF","12/05/2019","CERTIFICATION","2"
"4329","1XL2","06/27/2020","COMPLAINT","1"
"4329","20QD","12/20/2017","CERTIFICATION/COMPLAINT","2"
"4329","AWIT","08/28/2020","COMPLAINT","1"
"4329","JHD6","03/22/2019","CERTIFICATION","2"
"4407","4MSN","05/20/2020","COMPLAINT","1"
"4407","5Y5I","01/09/2017","CERTIFICATION","2"
"4407","BOUI","09/13/2018","CERTIFICATION/COMPLAINT","2"
"4407","BWIP","03/04/2020","COMPLAINT","2"
"4407","CM73","09/21/2020","COMPLAINT","1"
"4407","HSVW","02/22/2017","COMPLAINT","2"
"4407","I9S5","08/18/2020","COMPLAINT","1"
"4407","J75E","09/22/2020","CERTIFICATION","2"
"4407","MDHM","08/17/2018","COMPLAINT","1"
"4407","QZV1","08/19/2020","COMPLAINT","2"
"4418","BE0Q","09/14/2018","CERTIFICATION/COMPLAINT","2"
"4418","FXL3","09/09/2020","COMPLAINT","1"
"4418","JSOU","05/02/2019","COMPLAINT","2"
"4418","O1XJ","01/18/2017","CERTIFICATION","2"
"4418","TCGY","09/15/2020","CERTIFICATION","2"
"4418","VX33","06/01/2020","COMPLAINT","1"
"4474","04FE","11/12/2019","CERTIFICATION/COMPLAINT","2"
"4474","0FC3","06/03/2020","COMPLAINT","1"
"4474","3T76","05/31/2017","CERTIFICATION/COMPLAINT","2"
"4474","F7HC","01/15/2019","COMPLAINT","2"
"4474","HT54","01/31/2017","COMPLAINT","2"
"4474","NC0K","11/30/2018","CERTIFICATION/COMPLAINT","2"
"4474","X3K6","05/05/2020","COMPLAINT","1"
"4474","Y5MP","12/11/2019","COMPLAINT","2"
"4494","53G4","09/04/2020","COMPLAINT","2"
"4494","GUOI","03/13/2019","CERTIFICATION","2"
"4494","RD0Z","09/05/2020","COMPLAINT","1"
"4494","XZUE","05/21/2020","COMPLAINT","1"
"4494","ZBOH","09/21/2017","CERTIFICATION/COMPLAINT","2"
"4501","1IPL","11/30/2018","CERTIFICATION","2"
"4501","9ZCQ","06/10/2020","COMPLAINT","1"
"4501","CBOK","02/03/2017","CERTIFICATION","2"
"4522","4YZE","05/22/2019","CERTIFICATION/COMPLAINT","2"
"4522","CITX","05/19/2020","COMPLAINT","1"
"4522","G6RJ","10/10/2017","COMPLAINT","2"
"4522","NZ90","09/12/2017","COMPLAINT","2"
"4522","RWTB","12/28/2017","CERTIFICATION","2"
"4533","3P7T","03/07/2017","CERTIFICATION","2"
"4533","FKZI","02/16/2018","CERTIFICATION/COMPLAINT","2"
"4533","Q3G8","09/12/2019","CERTIFICATION","2"
"4533","WMY1","06/21/2020","COMPLAINT","1"
"4543","316E","06/25/2020","COMPLAINT","1"
"4543","L6O9","03/15/2017","CERTIFICATION","2"
"4543","RTTU","03/04/2019","CERTIFICATION","2"
"4549","1Y7O","11/18/2016","CERTIFICATION","2"
"4549","2RN6","07/28/2020","COMPLAINT","1"
"4549","3Y9G","06/07/2018","CERTIFICATION/COMPLAINT","2"
"4549","6GEM","08/01/2019","CERTIFICATION","2"
"4549","LJLH","02/03/2020","COMPLAINT","2"
"4549","LL6Z","05/22/2020","COMPLAINT","1"
"4549","VRBU","08/15/2020","COMPLAINT","1"
"4551","G7YX","05/30/2020","COMPLAINT","1"
"4551","NC52","11/06/2017","CERTIFICATION","2"
"4551","QYQK","05/22/2019","CERTIFICATION/COMPLAINT","2"
"4552","2H8F","11/20/2018","CERTIFICATION","2"
"4552","4TTO","06/22/2020","COMPLAINT","1"
"4552","G414","07/25/2019","COMPLAINT","2"
"4552","GLOU","08/13/2018","COMPLAINT","2"
"4552","M6GN","09/15/2020","CERTIFICATION","1"
"4552","NTCB","05/10/2019","COMPLAINT","2"
"4552","XEUY","05/12/2017","CERTIFICATION","2"
"4555","8M73","02/05/2020","CERTIFICATION/COMPLAINT","2"
"4555","BQL3","06/06/2020","COMPLAINT","1"
"4555","C906","06/07/2017","COMPLAINT","2"
"4555","L0QG","07/21/2017","CERTIFICATION/COMPLAINT","2"
"4555","MCLQ","12/12/2017","COMPLAINT","2"
"4555","REWY","11/16/2018","CERTIFICATION/COMPLAINT","2"
"4555","TW2X","04/09/2019","COMPLAINT","2"
"4555","UYPS","09/24/2020","COMPLAINT","1"
"4555","X8TQ","08/29/2019","COMPLAINT","2"
"4710","01MP","05/06/2020","COMPLAINT","1"
"4710","3BKO","05/23/2020","COMPLAINT","1"
"4710","4HL3","09/28/2020","COMPLAINT","1"
"4710","UJTH","01/08/2020","CERTIFICATION/COMPLAINT","2"
"4710","YJQV","02/13/2018","CERTIFICATION/COMPLAINT","2"
"4755","3997","03/06/2020","COMPLAINT","2"
"4755","3HLV","08/25/2020","COMPLAINT","1"
"4755","81DJ","08/07/2020","COMPLAINT","1"
"4755","P5BV","05/12/2020","COMPLAINT","1"
"4755","Q8KH","12/21/2017","CERTIFICATION","2"
"4755","RPC5","08/13/2019","CERTIFICATION/COMPLAINT","2"
"4772","4NPO","02/26/2019","CERTIFICATION/COMPLAINT","2"
"4772","8BU1","01/31/2020","CERTIFICATION/COMPLAINT","2"
"4772","8KII","05/12/2020","COMPLAINT","1"
"4772","8QLA","11/07/2017","CERTIFICATION/COMPLAINT","2"
"4772","LQ6K","12/07/2016","CERTIFICATION/COMPLAINT","2"
"4772","RE9R","07/24/2020","COMPLAINT","1"
"4799","0JIG","12/09/2016","CERTIFICATION","2"
"4799","1QMO","05/17/2020","COMPLAINT","1"
"4799","4MSY","04/10/2018","CERTIFICATION/COMPLAINT","2"
"4799","C0PW","09/28/2020","COMPLAINT","1"
"4799","K547","09/19/2019","COMPLAINT","2"
"4799","OIDJ","09/30/2020","COMPLAINT","1"
"4799","ZVO8","08/01/2019","CERTIFICATION","2"
"4808","5B45","09/22/2017","CERTIFICATION","2"
"4808","65B3","02/21/2019","CERTIFICATION/COMPLAINT","2"
"4808","SKPY","02/23/2017","COMPLAINT","2"
"4808","ZRFV","05/08/2020","COMPLAINT","1"
"4814","3Y46","02/22/2019","CERTIFICATION","2"
"4814","DMSJ","07/01/2020","COMPLAINT","1"
"4814","PGCP","05/15/2017","CERTIFICATION","2"
"4815","HENX","05/11/2020","COMPLAINT","1"
"4815","KVCY","05/27/2020","COMPLAINT","1"
"4815","NX7J","07/18/2019","CERTIFICATION/COMPLAINT","2"
"4815","SCIC","01/29/2018","CERTIFICATION/COMPLAINT","3"
"4823","30TD","06/09/2017","CERTIFICATION","2"
"4823","7KT5","09/18/2020","COMPLAINT","1"
"4823","IU2P","07/07/2020","COMPLAINT","1"
"4823","LGBS","06/16/2020","COMPLAINT","1"
"4823","LXD9","01/31/2019","CERTIFICATION","2"
"4823","WN09","04/29/2019","COMPLAINT","2"
"4826","4C3R","05/19/2020","COMPLAINT","1"
"4826","82QD","09/03/2020","COMPLAINT","1"
"4826","GQO1","12/12/2018","CERTIFICATION/COMPLAINT","2"
"4826","H14E","12/31/2019","CERTIFICATION","2"
"4826","WLTE","02/13/2017","CERTIFICATION/COMPLAINT","2"
"4887","8Z2C","09/25/2020","COMPLAINT","1"
"4887","CC5D","07/17/2020","COMPLAINT","2"
"4887","H8IN","08/16/2018","CERTIFICATION","2"
"4887","OI4K","09/30/2020","CERTIFICATION","2"
"4887","TOGL","06/02/2020","COMPLAINT","1"
"4887","Y1HK","01/26/2017","CERTIFICATION","2"
"4898","D1QH","07/29/2020","COMPLAINT","1"
"4898","EB8O","11/21/2019","COMPLAINT","2"
"4898","FEF6","08/11/2017","CERTIFICATION/COMPLAINT","2"
"4898","IDI7","01/10/2019","CERTIFICATION/COMPLAINT","2"
"4898","LLH8","02/04/2020","CERTIFICATION","2"
"4898","UZH4","05/15/2020","COMPLAINT","1"
"5538","3FCB","11/04/2016","CERTIFICATION/COMPLAINT","2"
"5538","69HT","06/03/2020","COMPLAINT","1"
"5538","IRXL","06/10/2019","CERTIFICATION","2"
"5538","OY3G","02/01/2018","CERTIFICATION/COMPLAINT","2"
"5538","UXFE","05/25/2017","COMPLAINT","2"
"5546","5784","07/31/2020","COMPLAINT","1"
"5546","GPZ4","10/16/2017","CERTIFICATION","2"
"5546","XPNA","08/01/2019","CERTIFICATION/COMPLAINT","2"
"5546","XW5O","05/05/2020","COMPLAINT","1"
"5567","9K0G","05/07/2020","COMPLAINT","1"
"5567","9R2N","11/26/2019","CERTIFICATION","3"
"5567","E79T","08/13/2020","COMPLAINT","2"
"5567","J9BZ","03/07/2018","CERTIFICATION/COMPLAINT","2"
"5638","4UIQ","07/23/2020","COMPLAINT","1"
"5638","LYPX","09/17/2020","COMPLAINT","1"
"5638","QF0E","09/10/2018","COMPLAINT","2"
"5638","T8LR","04/20/2018","CERTIFICATION/COMPLAINT","2"
"5638","V3ZR","09/04/2019","CERTIFICATION","2"
"5638","VO03","01/10/2017","CERTIFICATION","2"
"5670","450X","05/19/2020","COMPLAINT","1"
"5670","8QC2","05/21/2019","CERTIFICATION","2"
"5670","LN19","08/10/2017","CERTIFICATION","2"
"5670","Z33P","07/28/2020","COMPLAINT","1"
"5710","109E","06/28/2020","COMPLAINT","1"
"5710","4YQQ","06/24/2019","CERTIFICATION","2"
"5710","8L6O","01/23/2018","CERTIFICATION","2"
"5710","G4OV","11/10/2016","CERTIFICATION","2"
"5710","V96K","08/19/2020","COMPLAINT","1"
"5710","VBSS","10/11/2017","COMPLAINT","2"
"5714","5YQW","11/16/2018","CERTIFICATION","2"
"5714","8LFU","05/26/2020","COMPLAINT","1"
"5714","EC76","02/21/2020","CERTIFICATION","2"
"5714","K2UB","07/21/2020","COMPLAINT","1"
"5714","QJJB","06/15/2017","CERTIFICATION","2"
"5716","NK89","02/01/2019","CERTIFICATION/COMPLAINT","2"
"5716","PW9U","06/15/2020","COMPLAINT","1"
"5716","ZSHR","09/14/2017","CERTIFICATION/COMPLAINT","2"
"5751","20ML","09/25/2020","COMPLAINT","1"
"5751","AHL0","06/03/2019","CERTIFICATION/COMPLAINT","2"
"5751","F4Y4","11/03/2016","CERTIFICATION/COMPLAINT","2"
"5751","JSJP","09/17/2019","COMPLAINT","1"
"5751","R2WV","05/30/2020","COMPLAINT","1"
"5751","RKJV","01/23/2018","CERTIFICATION/COMPLAINT","2"
"5760","65B9","07/06/2017","COMPLAINT","1"
"5760","6WZS","07/01/2020","COMPLAINT","1"
"5760","9RZE","07/02/2019","CERTIFICATION","2"
"5760","IE5W","04/10/2017","COMPLAINT","1"
"5760","KXI8","07/26/2019","COMPLAINT","1"
"5760","ULSU","09/25/2018","COMPLAINT","1"
"5760","UOV0","10/16/2017","CERTIFICATION","2"
"5774","14B2","01/14/2020","COMPLAINT","2"
"5774","54F9","05/09/2017","CERTIFICATION/COMPLAINT","2"
"5774","CXZK","08/04/2020","COMPLAINT","1"
"5774","FIZY","10/15/2018","CERTIFICATION/COMPLAINT","2"
"5774","J8B1","06/18/2020","COMPLAINT","1"
"5774","ZWLW","12/06/2019","CERTIFICATION/COMPLAINT","2"
"5790","5IYC","02/28/2018","COMPLAINT","2"
"5790","7JUL","09/13/2017","COMPLAINT","2"
"5790","C5LG","08/29/2020","COMPLAINT","1"
"5790","DT2R","12/05/2019","CERTIFICATION/COMPLAINT","2"
"5790","GBD6","01/06/2017","COMPLAINT","2"
"5790","HTBJ","10/16/2017","COMPLAINT","2"
"5790","S6WV","08/13/2018","CERTIFICATION/COMPLAINT","2"
"5790","UTJX","03/23/2017","CERTIFICATION/COMPLAINT","2"
"5790","WV1E","05/20/2019","COMPLAINT","2"
"5790","X6J9","05/19/2020","COMPLAINT","1"
"5790","YII3","09/03/2019","COMPLAINT","2"
"5904","2KGX","09/30/2020","COMPLAINT","1"
"5904","3EX0","08/09/2019","CERTIFICATION","2"
"5904","3XF8","09/04/2020","COMPLAINT","1"
"5904","PNUN","10/16/2017","CERTIFICATION","2"
"5904","YZMR","05/14/2020","COMPLAINT","1"
"5905","HB9D","11/02/2017","CERTIFICATION/COMPLAINT","2"
"5905","HM9O","03/08/2019","CERTIFICATION","2"
"5905","RR3B","05/30/2020","COMPLAINT","1"
"5907","3OY6","04/27/2018","COMPLAINT","2"
"5907","ER7D","08/18/2020","COMPLAINT","2"
"5907","L33M","03/14/2019","CERTIFICATION","2"
"5907","M5PM","05/11/2020","COMPLAINT","2"
"5907","WJ85","07/23/2020","COMPLAINT","1"
"5907","WPXW","01/04/2019","COMPLAINT","2"
"5907","XNHB","06/30/2017","CERTIFICATION","2"
"6009","5QF5","09/27/2018","CERTIFICATION","2"
"6009","M78Y","06/09/2020","COMPLAINT","2"
"6009","PMUV","01/06/2020","CERTIFICATION","2"
"6009","QHY4","04/04/2019","COMPLAINT","2"
"6009","U6IJ","07/14/2020","COMPLAINT","1"
"6009","V3SS","05/03/2017","CERTIFICATION","2"
"6037","52K5","02/17/2017","CERTIFICATION","2"
"6037","8IRQ","05/08/2020","COMPLAINT","1"
"6037","NQEK","03/11/2020","CERTIFICATION/COMPLAINT","2"
"6037","SLGA","07/25/2018","CERTIFICATION","2"
"6050","44U0","07/17/2020","COMPLAINT","1"
"6050","6RMV","02/02/2018","COMPLAINT","3"
"6050","7J3H","04/18/2017","COMPLAINT","2"
"6050","9EK8","08/25/2017","CERTIFICATION","2"
"6050","D2ID","08/16/2018","COMPLAINT","2"
"6050","ENPT","01/25/2019","COMPLAINT","2"
"6050","HCFV","05/21/2020","COMPLAINT","1"
"6050","JFIV","07/29/2019","COMPLAINT","2"
"6050","KU5G","02/22/2017","COMPLAINT","1"
"6050","RKRV","02/01/2019","CERTIFICATION","2"
"6050","TBXU","01/19/2017","COMPLAINT","2"
"6050","TSSS","01/10/2017","COMPLAINT","2"
"6057","4DH5","06/10/2020","COMPLAINT","1"
"6057","ENBD","08/21/2020","COMPLAINT","1"
"6057","LWYM","12/12/2018","CERTIFICATION/COMPLAINT","2"
"6057","W6DT","07/14/2017","CERTIFICATION/COMPLAINT","2"
"6057","XEIO","07/16/2020","COMPLAINT","1"
"6083","3SHG","09/26/2019","CERTIFICATION/COMPLAINT","2"
"6083","7G6W","04/06/2017","CERTIFICATION","2"
"6083","VV0D","06/05/2020","COMPLAINT","1"
"6083","W0N5","09/05/2018","CERTIFICATION/COMPLAINT","2"
"6141","4HX0","11/04/2016","CERTIFICATION","2"
"6141","9IMG","10/21/2019","CERTIFICATION","1"
"6141","N9D5","02/09/2018","CERTIFICATION","2"
"6166","GJ55","06/18/2020","COMPLAINT","1"
"6166","MTX7","01/08/2018","CERTIFICATION/COMPLAINT","3"
"6166","WHDD","03/29/2019","CERTIFICATION","2"
"6171","6TRX","01/24/2017","CERTIFICATION","2"
"6171","I8ET","07/13/2020","COMPLAINT","1"
"6171","L0XB","07/25/2018","CERTIFICATION/COMPLAINT","2"
"6171","MW8R","06/30/2020","COMPLAINT","1"
"6171","N1L8","09/23/2020","CERTIFICATION/COMPLAINT","1"
"6171","QY2P","08/13/2020","COMPLAINT","1"
"6171","ZQC8","09/18/2020","COMPLAINT","1"
"6232","10UK","05/06/2019","COMPLAINT","1"
"6232","7SYU","03/30/2017","COMPLAINT","2"
"6232","CUVE","01/06/2017","COMPLAINT","2"
"6232","JWR0","06/26/2020","COMPLAINT","1"
"6232","MXPP","07/20/2020","COMPLAINT","1"
"6232","WVHV","02/02/2017","CERTIFICATION","2"
"6232","Y85P","02/13/2020","CERTIFICATION/COMPLAINT","2"
"6232","ZT9Q","05/10/2018","CERTIFICATION/COMPLAINT","3"
"6237","82W6","09/25/2018","CERTIFICATION/COMPLAINT","2"
"6237","CKD7","03/30/2017","CERTIFICATION","2"
"6237","E389","05/22/2020","COMPLAINT","1"
"6237","ISHO","06/08/2020","COMPLAINT","1"
"6237","RG2B","06/17/2019","COMPLAINT","1"
"6237","WQWV","07/21/2020","COMPLAINT","1"
"6248","7Y15","08/11/2017","CERTIFICATION","2"
"6248","9YHG","05/05/2020","COMPLAINT","1"
"6248","R7ZQ","05/13/2019","CERTIFICATION","2"
"6248","XISW","08/01/2019","COMPLAINT","2"
"6250","1CNI","08/22/2019","CERTIFICATION","2"
"6250","GUGB","07/20/2020","COMPLAINT","1"
"6250","IQ2O","12/06/2017","CERTIFICATION/COMPLAINT","2"
"6250","VYWL","06/08/2020","COMPLAINT","1"
"6300","575Q","05/27/2020","COMPLAINT","1"
"6300","C2QF","07/13/2018","CERTIFICATION/COMPLAINT","2"
"6300","LB8Y","02/13/2017","CERTIFICATION","2"
"6300","MOYU","06/22/2019","CERTIFICATION","2"
"6300","UIFW","07/17/2020","COMPLAINT","1"
"6312","BJ8O","12/29/2016","COMPLAINT","2"
"6312","CQX7","05/15/2020","COMPLAINT","2"
"6312","EEV9","07/30/2019","COMPLAINT","2"
"6312","HYG8","03/30/2017","COMPLAINT","2"
"6312","LNJZ","01/04/2019","CERTIFICATION","2"
"6312","Q17V","07/30/2020","COMPLAINT","1"
"6312","RO03","07/19/2017","CERTIFICATION","2"
"6313","1Z5Y","08/27/2020","COMPLAINT","1"
"6313","HLP9","06/17/2020","COMPLAINT","1"
"6313","MNW9","02/13/2020","CERTIFICATION","2"
"6313","S5UT","11/30/2018","CERTIFICATION","2"
"6313","ZL5Q","05/03/2017","CERTIFICATION","2"
"6324","L84H","10/30/2018","CERTIFICATION","2"
"6324","LIFA","01/29/2020","CERTIFICATION","2"
"6324","VKPV","06/29/2017","CERTIFICATION","2"
"6324","WLF8","06/01/2020","COMPLAINT","2"
"6334","610S","12/06/2016","CERTIFICATION","2"
"6334","AELV","03/12/2018","CERTIFICATION","2"
"6334","I50L","05/10/2019","CERTIFICATION","2"
"6334","L1N0","05/27/2020","COMPLAINT","1"
"6334","RGPZ","07/31/2018","COMPLAINT","2"
"6384","JXBY","09/14/2020","CERTIFICATION","1"
"6384","PNPL","02/14/2017","CERTIFICATION","2"
"6384","S5Y4","09/08/2020","COMPLAINT","1"
"6384","SMMH","08/02/2018","CERTIFICATION","2"
"6384","Y1O9","10/07/2020","COMPLAINT","1"
"6384","ZDXH","05/13/2020","COMPLAINT","1"
"6460","7WD2","08/08/2019","COMPLAINT","2"
"6460","80SW","11/30/2018","CERTIFICATION","2"
"6460","FQYL","05/18/2020","COMPLAINT","1"
"6460","KIAH","06/09/2017","CERTIFICATION","3"
"6460","ONWP","02/07/2020","CERTIFICATION","2"
"6460","SE1V","08/25/2020","COMPLAINT","1"
"6460","X5CY","10/09/2019","COMPLAINT","2"
"6462","09SR","08/18/2020","COMPLAINT","1"
"6462","3H2W","10/28/2019","CERTIFICATION","2"
"6462","4MNX","11/16/2016","COMPLAINT","2"
"6462","67YC","01/31/2017","COMPLAINT","2"
"6462","6LXX","01/17/2018","COMPLAINT","2"
"6462","8V17","06/09/2017","COMPLAINT","2"
"6462","9DTK","05/02/2017","CERTIFICATION","2"
"6462","9LPD","05/03/2018","CERTIFICATION","2"
"6462","C1C9","06/12/2018","COMPLAINT","2"
"6462","D7HX","10/24/2017","CERTIFICATION","2"
"6462","DQU9","08/09/2017","COMPLAINT","2"
"6462","EMPK","11/08/2018","CERTIFICATION","2"
"6462","FVNE","05/14/2020","COMPLAINT","2"
"6462","L62M","02/25/2019","COMPLAINT","1"
"6462","MRPI","09/11/2017","COMPLAINT","2"
"6462","R5YZ","05/02/2018","COMPLAINT","2"
"6462","R85W","07/09/2019","COMPLAINT","2"
"6462","UEMT","02/22/2018","COMPLAINT","2"
"6462","UHB4","08/20/2018","COMPLAINT","1"
"6518","5KE5","06/21/2020","COMPLAINT","1"
"6518","GOMW","03/20/2018","CERTIFICATION","2"
"6518","IL4O","12/14/2016","CERTIFICATION","2"
